Season,G,Team,Name,Date,Opp,OPts,DPts,Opp_Name,ORtg,DRtg,Pace,Location,Win
2022,25,MIA,Heat,2021-12-06,MEM,90,105,Grizzlies,92.4,107.8,97.4,Home,0
2022,26,MIA,Heat,2021-12-08,MIL,113,104,Bucks,113.7,104.7,99.4,Home,1
2022,27,MIA,Heat,2021-12-11,CHI,118,92,Bulls,124.6,97.1,94.7,Home,1
2022,28,MIA,Heat,2021-12-13,CLE,94,105,Cavaliers,102.3,114.3,91.9,Away,0
2022,29,MIA,Heat,2021-12-15,PHI,101,96,76ers,109.5,104.1,92.2,Away,1
2022,30,MIA,Heat,2021-12-17,ORL,115,105,Magic,124.4,113.6,92.4,Away,1
2022,31,MIA,Heat,2021-12-19,DET,90,100,Pistons,96.1,106.8,93.6,Away,0
2022,32,MIA,Heat,2021-12-21,IND,125,96,Pacers,131.3,100.8,95.2,Home,1
2022,33,MIA,Heat,2021-12-23,DET,115,112,Pistons,114.3,111.3,100.7,Home,1
2022,34,MIA,Heat,2021-12-26,ORL,93,83,Magic,104.3,93.1,89.2,Home,1
2022,35,MIA,Heat,2021-12-28,WAS,119,112,Wizards,127.1,119.6,93.6,Home,1
2022,36,MIA,Heat,2021-12-31,HOU,120,110,Rockets,120.3,110.2,99.8,Away,1
2022,37,MIA,Heat,2022-01-02,SAC,113,115,Kings,116.9,118.9,96.7,Away,0
2022,38,MIA,Heat,2022-01-03,GSW,108,115,Warriors,105.5,112.4,102.4,Away,0
2022,39,MIA,Heat,2022-01-05,POR,115,109,Trail Blazers,129.1,122.3,89.1,Away,1
2022,40,MIA,Heat,2022-01-08,PHO,123,100,Suns,125.2,101.8,98.3,Away,1
2022,41,MIA,Heat,2022-01-12,ATL,115,91,Hawks,116.8,92.4,98.5,Away,1
2022,42,MIA,Heat,2022-01-14,ATL,124,118,Hawks,129.8,123.5,95.6,Home,1
2022,43,MIA,Heat,2022-01-15,PHI,98,109,76ers,103.3,114.9,94.9,Home,0
2022,44,MIA,Heat,2022-01-17,TOR,104,99,Raptors,114.7,109.2,90.7,Home,1
2022,45,MIA,Heat,2022-01-19,POR,104,92,Trail Blazers,109.5,96.9,94.9,Home,1
2022,46,MIA,Heat,2022-01-21,ATL,108,110,Hawks,119.4,121.6,90.4,Away,0
2022,47,MIA,Heat,2022-01-23,LAL,113,107,Lakers,113.7,107.6,99.4,Home,1
2022,48,MIA,Heat,2022-01-26,NYK,110,96,Knicks,118.2,103.1,93.1,Home,1
2022,49,MIA,Heat,2022-01-28,LAC,121,114,Clippers,117.0,110.2,103.5,Home,1
2022,50,MIA,Heat,2022-01-29,TOR,120,124,Raptors,101.3,104.7,90.3,Home,0
2022,51,MIA,Heat,2022-01-31,BOS,92,122,Celtics,95.9,127.2,95.9,Away,0
2022,52,MIA,Heat,2022-02-01,TOR,106,110,Raptors,114.2,118.5,92.8,Away,0
2022,53,MIA,Heat,2022-02-03,SAS,112,95,Spurs,115.1,97.6,97.3,Away,1
2022,54,MIA,Heat,2022-02-05,CHO,104,86,Hornets,106.0,87.6,98.1,Away,1
2022,55,MIA,Heat,2022-02-07,WAS,121,100,Wizards,123.8,102.3,97.7,Away,1
2022,56,MIA,Heat,2022-02-10,NOP,112,97,Pelicans,119.6,103.6,93.6,Away,1
2022,57,MIA,Heat,2022-02-12,BRK,115,111,Nets,116.0,111.9,99.2,Home,1
2022,58,MIA,Heat,2022-02-15,DAL,99,107,Mavericks,113.9,123.1,86.9,Home,0
2022,59,MIA,Heat,2022-02-17,CHO,111,107,Hornets,102.9,99.1,89.3,Away,1
2022,60,MIA,Heat,2022-02-25,NYK,115,100,Knicks,112.3,97.7,102.4,Away,1
2022,61,MIA,Heat,2022-02-26,SAS,133,129,Spurs,124.9,121.2,106.5,Home,1
2022,62,MIA,Heat,2022-02-28,CHI,112,99,Bulls,114.6,101.3,97.7,Home,1
2022,63,MIA,Heat,2022-03-02,MIL,119,120,Bucks,115.7,116.7,102.8,Away,0
2022,64,MIA,Heat,2022-03-03,BRK,113,107,Nets,117.7,111.4,96.0,Away,1
2022,65,MIA,Heat,2022-03-05,PHI,99,82,76ers,114.4,94.7,86.6,Home,1
2022,66,MIA,Heat,2022-03-07,HOU,123,106,Rockets,127.2,109.6,96.7,Home,1
2022,67,MIA,Heat,2022-03-09,PHO,90,111,Suns,89.4,110.2,100.7,Home,0
2022,68,MIA,Heat,2022-03-11,CLE,117,105,Cavaliers,118.8,106.6,98.5,Home,1
2022,69,MIA,Heat,2022-03-12,MIN,104,113,Timberwolves,99.9,108.6,104.1,Home,0
2022,70,MIA,Heat,2022-03-15,DET,105,98,Pistons,111.7,104.3,94.0,Home,1
2022,71,MIA,Heat,2022-03-18,OKC,120,108,Thunder,128.0,115.2,93.7,Home,1
2022,72,MIA,Heat,2022-03-21,PHI,106,113,76ers,113.2,120.6,93.7,Away,0
2022,73,MIA,Heat,2022-03-23,GSW,104,118,Warriors,111.3,126.3,93.4,Home,0
2022,74,MIA,Heat,2022-03-25,NYK,103,111,Knicks,120.4,129.7,85.6,Home,0
2022,75,MIA,Heat,2022-03-26,BRK,95,110,Nets,94.8,109.8,100.2,Home,0
2022,76,MIA,Heat,2022-03-28,SAC,123,100,Kings,127.3,103.5,96.6,Home,1
2022,77,MIA,Heat,2022-03-30,BOS,106,98,Celtics,103.2,95.4,102.8,Away,1
2022,78,MIA,Heat,2022-04-02,CHI,127,109,Bulls,135.9,116.6,93.5,Away,1
2022,79,MIA,Heat,2022-04-03,TOR,114,109,Raptors,116.0,110.9,98.3,Away,1
2022,80,MIA,Heat,2022-04-05,CHO,144,115,Hornets,143.5,114.6,100.3,Home,1
2022,81,MIA,Heat,2022-04-08,ATL,113,109,Hawks,118.0,113.8,95.8,Home,1
2022,82,MIA,Heat,2022-04-10,ORL,111,125,Magic,111.5,125.6,99.5,Away,0
2022,1,MIL,Bucks,2021-10-19,BRK,127,104,Nets,123.5,101.1,102.8,Home,1
2022,2,MIL,Bucks,2021-10-21,MIA,95,137,Heat,89.4,128.9,106.3,Away,0
2022,3,MIL,Bucks,2021-10-23,SAS,121,111,Spurs,116.2,106.6,104.1,Away,1
2022,4,MIL,Bucks,2021-10-25,IND,119,109,Pacers,115.7,106.0,102.8,Away,1
2022,5,MIL,Bucks,2021-10-27,MIN,108,113,Timberwolves,108.3,113.4,99.7,Home,0
2022,6,MIL,Bucks,2021-10-30,SAS,93,102,Spurs,88.0,96.5,105.7,Home,0
2022,7,MIL,Bucks,2021-10-31,UTA,95,107,Jazz,103.0,116.0,92.2,Home,0
2022,8,MIL,Bucks,2021-11-02,DET,117,89,Pistons,116.3,88.5,100.6,Away,1
2022,9,MIL,Bucks,2021-11-05,NYK,98,113,Knicks,100.4,115.7,97.6,Home,0
2022,10,MIL,Bucks,2021-11-07,WAS,94,101,Wizards,95.6,102.7,98.4,Away,0
2022,11,MIL,Bucks,2021-11-09,PHI,118,109,76ers,120.0,110.9,98.3,Away,1
2022,12,MIL,Bucks,2021-11-10,NYK,112,100,Knicks,120.7,107.8,92.8,Away,1
2022,13,MIL,Bucks,2021-11-12,BOS,113,122,Celtics,111.9,120.8,91.4,Away,0
2022,14,MIL,Bucks,2021-11-14,ATL,100,120,Hawks,104.1,124.9,96.1,Away,0
2022,15,MIL,Bucks,2021-11-17,LAL,109,102,Lakers,107.2,100.3,101.7,Home,1
2022,16,MIL,Bucks,2021-11-19,OKC,96,89,Thunder,96.5,89.5,99.4,Home,1
2022,17,MIL,Bucks,2021-11-20,ORL,117,108,Magic,113.9,105.1,102.7,Home,1
2022,18,MIL,Bucks,2021-11-22,ORL,123,92,Magic,122.6,91.7,100.4,Home,1
2022,19,MIL,Bucks,2021-11-24,DET,114,93,Pistons,114.0,93.0,100.0,Home,1
2022,20,MIL,Bucks,2021-11-26,DEN,120,109,Nuggets,124.5,113.1,96.4,Away,1
2022,21,MIL,Bucks,2021-11-28,IND,118,100,Pacers,119.6,101.4,98.6,Away,1
2022,22,MIL,Bucks,2021-12-01,CHO,127,125,Hornets,118.0,116.2,107.6,Home,1
2022,23,MIL,Bucks,2021-12-02,TOR,93,97,Raptors,102.8,107.2,90.5,Away,0
2022,24,MIL,Bucks,2021-12-04,MIA,124,102,Heat,126.6,104.1,98.0,Home,1
2022,25,MIL,Bucks,2021-12-06,CLE,112,104,Cavaliers,110.4,102.5,101.4,Home,1
2022,26,MIL,Bucks,2021-12-08,MIA,104,113,Heat,104.7,113.7,99.4,Away,0
2022,27,MIL,Bucks,2021-12-10,HOU,123,114,Rockets,124.8,115.7,98.5,Away,1
2022,28,MIL,Bucks,2021-12-12,NYK,112,97,Knicks,117.9,102.1,95.0,Away,1
2022,29,MIL,Bucks,2021-12-13,BOS,103,117,Celtics,106.8,121.3,96.5,Away,0
2022,30,MIL,Bucks,2021-12-15,IND,114,99,Pacers,122.0,105.9,93.5,Home,1
2022,31,MIL,Bucks,2021-12-17,NOP,112,116,Pelicans,104.7,108.4,96.9,Away,0
2022,32,MIL,Bucks,2021-12-18,CLE,90,119,Cavaliers,92.2,122.0,97.6,Home,0
2022,33,MIL,Bucks,2021-12-22,HOU,126,106,Rockets,125.6,105.7,100.3,Home,1
2022,34,MIL,Bucks,2021-12-23,DAL,102,95,Mavericks,107.0,99.7,95.3,Away,1
2022,35,MIL,Bucks,2021-12-25,BOS,117,113,Celtics,118.4,114.3,98.9,Home,1
2022,36,MIL,Bucks,2021-12-28,ORL,127,110,Magic,128.9,111.6,98.5,Away,1
2022,37,MIL,Bucks,2021-12-30,ORL,136,118,Magic,134.3,116.5,101.3,Away,1
2022,38,MIL,Bucks,2022-01-01,NOP,136,113,Pelicans,125.8,104.6,108.1,Home,1
2022,39,MIL,Bucks,2022-01-03,DET,106,115,Pistons,107.8,117.0,98.3,Home,0
2022,40,MIL,Bucks,2022-01-05,TOR,111,117,Raptors,107.8,113.6,103.0,Home,0
2022,41,MIL,Bucks,2022-01-07,BRK,121,109,Nets,124.1,111.8,97.5,Away,1
2022,42,MIL,Bucks,2022-01-08,CHO,106,114,Hornets,105.5,113.4,100.5,Away,0
2022,43,MIL,Bucks,2022-01-10,CHO,99,103,Hornets,97.3,101.2,101.7,Away,0
2022,44,MIL,Bucks,2022-01-13,GSW,118,99,Warriors,111.6,93.7,105.7,Home,1
2022,45,MIL,Bucks,2022-01-15,TOR,96,103,Raptors,101.9,109.3,94.2,Home,0
2022,46,MIL,Bucks,2022-01-17,ATL,114,121,Hawks,114.0,121.0,100.0,Away,0
2022,47,MIL,Bucks,2022-01-19,MEM,126,114,Grizzlies,118.5,107.2,106.3,Home,1
2022,48,MIL,Bucks,2022-01-21,CHI,94,90,Bulls,97.5,93.4,96.4,Home,1
2022,49,MIL,Bucks,2022-01-22,SAC,133,127,Kings,131.9,125.9,100.9,Home,1
2022,50,MIL,Bucks,2022-01-26,CLE,99,115,Cavaliers,105.6,122.7,93.7,Away,0
2022,51,MIL,Bucks,2022-01-28,NYK,123,108,Knicks,123.1,108.1,99.9,Home,1
2022,52,MIL,Bucks,2022-01-30,DEN,100,136,Nuggets,105.1,142.9,95.2,Home,0
2022,53,MIL,Bucks,2022-02-01,WAS,112,98,Wizards,118.5,103.7,94.5,Home,1
2022,54,MIL,Bucks,2022-02-05,POR,137,108,Trail Blazers,138.0,108.8,99.3,Away,1
2022,55,MIL,Bucks,2022-02-06,LAC,137,113,Clippers,135.3,111.6,101.3,Away,1
2022,56,MIL,Bucks,2022-02-08,LAL,131,116,Lakers,128.6,113.8,101.9,Away,1
2022,57,MIL,Bucks,2022-02-10,PHO,107,131,Suns,107.6,131.7,99.4,Away,0
2022,58,MIL,Bucks,2022-02-14,POR,107,122,Trail Blazers,102.0,116.3,104.9,Home,0
2022,59,MIL,Bucks,2022-02-15,IND,128,119,Pacers,124.2,115.4,103.1,Home,1
2022,60,MIL,Bucks,2022-02-17,PHI,120,123,76ers,120.1,123.1,99.9,Home,0
2022,61,MIL,Bucks,2022-02-26,BRK,123,126,Nets,119.8,122.7,102.7,Home,0
2022,62,MIL,Bucks,2022-02-28,CHO,130,106,Hornets,127.4,103.9,102.1,Home,1
2022,63,MIL,Bucks,2022-03-02,MIA,120,119,Heat,116.7,115.7,102.8,Home,1
2022,64,MIL,Bucks,2022-03-04,CHI,118,112,Bulls,113.8,108.0,103.7,Away,1
2022,65,MIL,Bucks,2022-03-06,PHO,132,122,Suns,133.3,123.2,99.0,Home,1
2022,66,MIL,Bucks,2022-03-08,OKC,142,115,Thunder,138.1,111.8,102.8,Away,1
2022,67,MIL,Bucks,2022-03-09,ATL,124,115,Hawks,125.6,116.5,98.7,Home,1
2022,68,MIL,Bucks,2022-03-12,GSW,109,122,Warriors,112.5,125.9,96.9,Away,0
2022,69,MIL,Bucks,2022-03-14,UTA,117,111,Jazz,114.4,108.5,102.3,Away,1
2022,70,MIL,Bucks,2022-03-16,SAC,135,126,Kings,125.4,117.0,107.7,Away,1
2022,71,MIL,Bucks,2022-03-19,MIN,119,138,Timberwolves,115.3,133.7,103.2,Away,0
2022,72,MIL,Bucks,2022-03-22,CHI,126,98,Bulls,126.8,98.7,99.3,Home,1
2022,73,MIL,Bucks,2022-03-24,WAS,114,102,Wizards,118.7,106.2,96.1,Home,1
2022,74,MIL,Bucks,2022-03-26,MEM,102,127,Grizzlies,101.2,126.0,100.8,Away,0
2022,75,MIL,Bucks,2022-03-29,PHI,118,116,76ers,119.1,117.1,99.1,Away,1
2022,76,MIL,Bucks,2022-03-31,BRK,120,119,Nets,105.6,104.7,102.9,Away,1
2022,77,MIL,Bucks,2022-04-01,LAC,119,153,Clippers,116.9,150.3,101.8,Home,0
2022,78,MIL,Bucks,2022-04-03,DAL,112,118,Mavericks,113.8,119.9,98.4,Home,0
2022,79,MIL,Bucks,2022-04-05,CHI,127,106,Bulls,124.1,103.5,102.4,Away,1
2022,80,MIL,Bucks,2022-04-07,BOS,127,121,Celtics,124.7,118.8,101.8,Home,1
2022,81,MIL,Bucks,2022-04-08,DET,131,101,Pistons,125.7,96.9,104.2,Away,1
2022,82,MIL,Bucks,2022-04-10,CLE,115,133,Cavaliers,111.8,129.3,102.9,Away,0
2022,1,MIN,Timberwolves,2021-10-20,HOU,124,106,Rockets,118.3,101.1,104.8,Home,1
2022,2,MIN,Timberwolves,2021-10-23,NOP,96,89,Pelicans,91.6,84.9,104.8,Home,1
2022,3,MIN,Timberwolves,2021-10-25,NOP,98,107,Pelicans,98.8,107.8,99.2,Home,0
2022,4,MIN,Timberwolves,2021-10-27,MIL,113,108,Bucks,113.4,108.3,99.7,Away,1
2022,5,MIN,Timberwolves,2021-10-30,DEN,91,93,Nuggets,95.8,97.9,95.0,Home,0
2022,6,MIN,Timberwolves,2021-11-01,ORL,97,115,Magic,98.9,117.2,98.1,Home,0
2022,7,MIN,Timberwolves,2021-11-03,LAC,115,126,Clippers,114.9,125.9,100.0,Home,0
2022,8,MIN,Timberwolves,2021-11-05,LAC,84,104,Clippers,81.2,100.5,103.4,Home,0
2022,9,MIN,Timberwolves,2021-11-08,MEM,118,125,Grizzlies,114.2,121.0,93.5,Away,0
2022,10,MIN,Timberwolves,2021-11-10,GSW,110,123,Warriors,113.3,126.7,97.1,Away,0
2022,11,MIN,Timberwolves,2021-11-12,LAL,107,83,Lakers,109.0,84.6,98.2,Away,1
2022,12,MIN,Timberwolves,2021-11-13,LAC,102,129,Clippers,97.7,123.6,104.4,Away,0
2022,13,MIN,Timberwolves,2021-11-15,PHO,96,99,Suns,95.0,98.0,101.0,Home,0
2022,14,MIN,Timberwolves,2021-11-17,SAC,107,97,Kings,113.1,102.5,94.6,Home,1
2022,15,MIN,Timberwolves,2021-11-18,SAS,115,90,Spurs,125.9,98.6,91.3,Home,1
2022,16,MIN,Timberwolves,2021-11-20,MEM,138,95,Grizzlies,141.7,97.6,97.4,Home,1
2022,17,MIN,Timberwolves,2021-11-22,NOP,110,96,Pelicans,111.5,97.3,98.7,Away,1
2022,18,MIN,Timberwolves,2021-11-24,MIA,113,101,Heat,110.6,98.8,102.2,Home,1
2022,19,MIN,Timberwolves,2021-11-26,CHO,115,133,Hornets,112.3,129.9,102.4,Away,0
2022,20,MIN,Timberwolves,2021-11-27,PHI,121,120,76ers,108.9,108.0,92.0,Away,1
2022,21,MIN,Timberwolves,2021-11-29,IND,100,98,Pacers,99.3,97.3,100.7,Home,1
2022,22,MIN,Timberwolves,2021-12-01,WAS,107,115,Wizards,109.8,118.0,97.4,Away,0
2022,23,MIN,Timberwolves,2021-12-03,BRK,105,110,Nets,104.0,109.0,101.0,Away,0
2022,24,MIN,Timberwolves,2021-12-06,ATL,110,121,Hawks,114.9,126.4,95.7,Home,0
2022,25,MIN,Timberwolves,2021-12-08,UTA,104,136,Jazz,99.6,130.2,104.4,Home,0
2022,26,MIN,Timberwolves,2021-12-10,CLE,106,123,Cavaliers,101.3,117.5,104.6,Home,0
2022,27,MIN,Timberwolves,2021-12-12,POR,116,111,Trail Blazers,115.2,110.2,100.7,Away,1
2022,28,MIN,Timberwolves,2021-12-15,DEN,124,107,Nuggets,124.0,107.0,100.0,Away,1
2022,29,MIN,Timberwolves,2021-12-17,LAL,110,92,Lakers,104.4,87.3,105.4,Home,1
2022,30,MIN,Timberwolves,2021-12-19,DAL,111,105,Mavericks,119.6,113.2,92.8,Home,1
2022,31,MIN,Timberwolves,2021-12-21,DAL,102,114,Mavericks,108.1,120.8,94.4,Away,0
2022,32,MIN,Timberwolves,2021-12-23,UTA,116,128,Jazz,113.7,125.4,102.1,Away,0
2022,33,MIN,Timberwolves,2021-12-27,BOS,108,103,Celtics,109.1,104.0,99.0,Home,1
2022,34,MIN,Timberwolves,2021-12-28,NYK,88,96,Knicks,93.5,102.0,94.1,Home,0
2022,35,MIN,Timberwolves,2021-12-31,UTA,108,120,Jazz,107.6,119.5,100.4,Away,0
2022,36,MIN,Timberwolves,2022-01-02,LAL,103,108,Lakers,104.0,109.1,99.0,Away,0
2022,37,MIN,Timberwolves,2022-01-03,LAC,122,104,Clippers,121.6,103.6,100.4,Away,1
2022,38,MIN,Timberwolves,2022-01-05,OKC,98,90,Thunder,99.5,91.4,98.5,Home,1
2022,39,MIN,Timberwolves,2022-01-07,OKC,135,105,Thunder,128.6,100.0,104.9,Away,1
2022,40,MIN,Timberwolves,2022-01-09,HOU,141,123,Rockets,129.4,112.9,109.0,Away,1
2022,41,MIN,Timberwolves,2022-01-11,NOP,125,128,Pelicans,123.9,126.8,100.9,Away,0
2022,42,MIN,Timberwolves,2022-01-13,MEM,108,116,Grizzlies,103.4,111.1,104.4,Away,0
2022,43,MIN,Timberwolves,2022-01-16,GSW,119,99,Warriors,113.7,94.6,104.7,Home,1
2022,44,MIN,Timberwolves,2022-01-18,NYK,112,110,Knicks,112.9,110.9,99.2,Away,1
2022,45,MIN,Timberwolves,2022-01-19,ATL,122,134,Hawks,120.0,131.8,101.6,Away,0
2022,46,MIN,Timberwolves,2022-01-23,BRK,136,125,Nets,133.7,122.9,101.7,Home,1
2022,47,MIN,Timberwolves,2022-01-25,POR,109,107,Trail Blazers,109.9,107.9,99.2,Away,1
2022,48,MIN,Timberwolves,2022-01-27,GSW,115,124,Warriors,113.7,122.6,101.1,Away,0
2022,49,MIN,Timberwolves,2022-01-28,PHO,124,134,Suns,124.5,134.5,99.6,Away,0
2022,50,MIN,Timberwolves,2022-01-30,UTA,126,106,Jazz,126.0,106.0,100.0,Home,1
2022,51,MIN,Timberwolves,2022-02-01,DEN,130,115,Nuggets,129.5,114.6,100.4,Home,1
2022,52,MIN,Timberwolves,2022-02-03,DET,128,117,Pistons,125.0,114.2,102.4,Away,1
2022,53,MIN,Timberwolves,2022-02-06,DET,118,105,Pistons,121.3,107.9,97.3,Home,1
2022,54,MIN,Timberwolves,2022-02-08,SAC,134,114,Kings,126.2,107.3,106.2,Away,1
2022,55,MIN,Timberwolves,2022-02-09,SAC,119,132,Kings,112.3,124.6,105.9,Away,0
2022,56,MIN,Timberwolves,2022-02-11,CHI,122,134,Bulls,119.7,131.5,101.9,Away,0
2022,57,MIN,Timberwolves,2022-02-13,IND,129,120,Pacers,130.0,121.0,99.2,Away,1
2022,58,MIN,Timberwolves,2022-02-15,CHO,126,120,Hornets,107.7,102.6,105.9,Home,1
2022,59,MIN,Timberwolves,2022-02-16,TOR,91,103,Raptors,92.3,104.5,98.6,Home,0
2022,60,MIN,Timberwolves,2022-02-24,MEM,119,114,Grizzlies,118.5,113.5,100.5,Home,1
2022,61,MIN,Timberwolves,2022-02-25,PHI,102,133,76ers,100.5,131.1,101.5,Home,0
2022,62,MIN,Timberwolves,2022-02-28,CLE,127,122,Cavaliers,129.9,124.8,97.8,Away,1
2022,63,MIN,Timberwolves,2022-03-01,GSW,129,114,Warriors,120.9,106.9,106.7,Home,1
2022,64,MIN,Timberwolves,2022-03-04,OKC,138,101,Thunder,127.0,92.9,108.7,Away,1
2022,65,MIN,Timberwolves,2022-03-05,POR,135,121,Trail Blazers,135.4,121.3,99.7,Home,1
2022,66,MIN,Timberwolves,2022-03-07,POR,124,81,Trail Blazers,113.8,74.3,109.0,Home,1
2022,67,MIN,Timberwolves,2022-03-09,OKC,132,102,Thunder,127.8,98.7,103.3,Home,1
2022,68,MIN,Timberwolves,2022-03-11,ORL,110,118,Magic,113.1,121.3,97.3,Away,0
2022,69,MIN,Timberwolves,2022-03-12,MIA,113,104,Heat,108.6,99.9,104.1,Away,1
2022,70,MIN,Timberwolves,2022-03-14,SAS,149,139,Spurs,133.9,124.9,111.3,Away,1
2022,71,MIN,Timberwolves,2022-03-16,LAL,124,104,Lakers,123.9,103.9,100.1,Home,1
2022,72,MIN,Timberwolves,2022-03-19,MIL,138,119,Bucks,133.7,115.3,103.2,Home,1
2022,73,MIN,Timberwolves,2022-03-21,DAL,108,110,Mavericks,112.9,115.0,95.6,Away,0
2022,74,MIN,Timberwolves,2022-03-23,PHO,116,125,Suns,118.0,127.2,98.3,Home,0
2022,75,MIN,Timberwolves,2022-03-25,DAL,116,95,Mavericks,120.4,98.6,96.4,Home,1
2022,76,MIN,Timberwolves,2022-03-27,BOS,112,134,Celtics,114.5,137.0,97.8,Away,0
2022,77,MIN,Timberwolves,2022-03-30,TOR,102,125,Raptors,96.3,118.0,105.9,Away,0
2022,78,MIN,Timberwolves,2022-04-01,DEN,136,130,Nuggets,131.9,126.0,103.1,Away,1
2022,79,MIN,Timberwolves,2022-04-03,HOU,139,132,Rockets,129.1,122.6,107.7,Away,1
2022,80,MIN,Timberwolves,2022-04-05,WAS,114,132,Wizards,108.3,125.4,105.2,Home,0
2022,81,MIN,Timberwolves,2022-04-07,SAS,127,121,Spurs,121.3,115.6,104.7,Home,1
2022,82,MIN,Timberwolves,2022-04-10,CHI,120,124,Bulls,117.5,121.4,102.2,Home,0
2022,1,NOP,Pelicans,2021-10-20,PHI,97,117,76ers,97.6,117.8,99.3,Home,0
2022,2,NOP,Pelicans,2021-10-22,CHI,112,128,Bulls,110.7,126.5,101.2,Away,0
2022,3,NOP,Pelicans,2021-10-23,MIN,89,96,Timberwolves,84.9,91.6,104.8,Away,0
2022,4,NOP,Pelicans,2021-10-25,MIN,107,98,Timberwolves,107.8,98.8,99.2,Away,1
2022,5,NOP,Pelicans,2021-10-27,ATL,99,102,Hawks,106.4,109.6,93.0,Home,0
2022,6,NOP,Pelicans,2021-10-29,SAC,109,113,Kings,106.6,110.5,102.3,Home,0
2022,7,NOP,Pelicans,2021-10-30,NYK,117,123,Knicks,119.3,125.4,98.1,Home,0
2022,8,NOP,Pelicans,2021-11-02,PHO,100,112,Suns,100.7,112.7,99.3,Away,0
2022,9,NOP,Pelicans,2021-11-03,SAC,99,112,Kings,103.6,117.2,95.5,Away,0
2022,10,NOP,Pelicans,2021-11-05,GSW,85,126,Warriors,86.2,127.8,98.6,Away,0
2022,11,NOP,Pelicans,2021-11-08,DAL,92,108,Mavericks,98.0,115.0,93.9,Away,0
2022,12,NOP,Pelicans,2021-11-10,OKC,100,108,Thunder,99.8,107.8,100.2,Home,0
2022,13,NOP,Pelicans,2021-11-12,BRK,112,120,Nets,116.5,124.8,96.2,Home,0
2022,14,NOP,Pelicans,2021-11-13,MEM,112,101,Grizzlies,123.4,111.3,90.8,Home,1
2022,15,NOP,Pelicans,2021-11-15,WAS,100,105,Wizards,107.9,113.3,92.7,Away,0
2022,16,NOP,Pelicans,2021-11-17,MIA,98,113,Heat,106.6,123.0,91.9,Away,0
2022,17,NOP,Pelicans,2021-11-19,LAC,94,81,Clippers,101.9,87.8,92.2,Home,1
2022,18,NOP,Pelicans,2021-11-20,IND,94,111,Pacers,94.2,111.3,99.8,Away,0
2022,19,NOP,Pelicans,2021-11-22,MIN,96,110,Timberwolves,97.3,111.5,98.7,Home,0
2022,20,NOP,Pelicans,2021-11-24,WAS,127,102,Wizards,121.3,97.4,104.7,Home,1
2022,21,NOP,Pelicans,2021-11-26,UTA,98,97,Jazz,100.4,99.4,97.6,Away,1
2022,22,NOP,Pelicans,2021-11-27,UTA,105,127,Jazz,105.1,127.2,99.9,Away,0
2022,23,NOP,Pelicans,2021-11-29,LAC,123,104,Clippers,133.4,112.8,92.2,Away,1
2022,24,NOP,Pelicans,2021-12-01,DAL,107,139,Mavericks,115.3,149.8,92.8,Home,0
2022,25,NOP,Pelicans,2021-12-03,DAL,107,91,Mavericks,109.5,93.1,97.8,Away,1
2022,26,NOP,Pelicans,2021-12-05,HOU,108,118,Rockets,120.3,131.4,89.8,Away,0
2022,27,NOP,Pelicans,2021-12-08,DEN,114,120,Nuggets,107.1,112.7,96.4,Home,0
2022,28,NOP,Pelicans,2021-12-10,DET,109,93,Pistons,109.9,93.7,99.2,Home,1
2022,29,NOP,Pelicans,2021-12-12,SAS,97,112,Spurs,97.7,112.9,99.2,Away,0
2022,30,NOP,Pelicans,2021-12-15,OKC,113,110,Thunder,115.8,112.7,97.6,Away,1
2022,31,NOP,Pelicans,2021-12-17,MIL,116,112,Bucks,108.4,104.7,96.9,Home,1
2022,32,NOP,Pelicans,2021-12-21,POR,111,97,Trail Blazers,121.9,106.5,91.1,Home,1
2022,33,NOP,Pelicans,2021-12-23,ORL,110,104,Magic,118.3,111.8,93.0,Away,1
2022,34,NOP,Pelicans,2021-12-26,OKC,112,117,Thunder,108.5,113.4,103.2,Away,0
2022,35,NOP,Pelicans,2021-12-28,CLE,108,104,Cavaliers,117.0,112.7,92.3,Home,1
2022,36,NOP,Pelicans,2022-01-01,MIL,113,136,Bucks,104.6,125.8,108.1,Away,0
2022,37,NOP,Pelicans,2022-01-03,UTA,104,115,Jazz,109.6,121.2,94.9,Home,0
2022,38,NOP,Pelicans,2022-01-04,PHO,110,123,Suns,112.3,125.5,98.0,Home,0
2022,39,NOP,Pelicans,2022-01-06,GSW,101,96,Warriors,100.5,95.6,100.5,Home,1
2022,40,NOP,Pelicans,2022-01-09,TOR,101,105,Raptors,113.7,118.2,88.8,Away,0
2022,41,NOP,Pelicans,2022-01-11,MIN,128,125,Timberwolves,126.8,123.9,100.9,Home,1
2022,42,NOP,Pelicans,2022-01-13,LAC,113,89,Clippers,116.5,91.7,97.0,Home,1
2022,43,NOP,Pelicans,2022-01-15,BRK,105,120,Nets,109.9,125.6,95.6,Away,0
2022,44,NOP,Pelicans,2022-01-17,BOS,92,104,Celtics,95.1,107.5,96.8,Away,0
2022,45,NOP,Pelicans,2022-01-20,NYK,102,91,Knicks,110.7,98.8,92.1,Away,1
2022,46,NOP,Pelicans,2022-01-24,IND,117,113,Pacers,116.9,112.9,100.1,Home,1
2022,47,NOP,Pelicans,2022-01-25,PHI,107,117,76ers,118.6,129.7,90.2,Away,0
2022,48,NOP,Pelicans,2022-01-28,DEN,105,116,Nuggets,104.1,115.1,100.8,Home,0
