Season,G,Team,Name,Date,Opp,OPts,DPts,Opp_Name,ORtg,DRtg,Pace,Location,Win
2022,59,LAL,Lakers,2022-02-25,LAC,102,105,Clippers,103.5,106.5,98.6,Home,0
2022,60,LAL,Lakers,2022-02-27,NOP,95,123,Pelicans,90.2,116.8,105.3,Home,0
2022,61,LAL,Lakers,2022-03-01,DAL,104,109,Mavericks,108.0,113.2,96.3,Home,0
2022,62,LAL,Lakers,2022-03-03,LAC,111,132,Clippers,116.0,138.0,95.7,Away,0
2022,63,LAL,Lakers,2022-03-05,GSW,124,116,Warriors,120.6,112.8,102.8,Home,1
2022,64,LAL,Lakers,2022-03-07,SAS,110,117,Spurs,108.5,115.4,101.4,Away,0
2022,65,LAL,Lakers,2022-03-09,HOU,130,139,Rockets,114.0,121.9,103.3,Away,0
2022,66,LAL,Lakers,2022-03-11,WAS,122,109,Wizards,128.9,115.2,94.6,Home,1
2022,67,LAL,Lakers,2022-03-13,PHO,111,140,Suns,107.6,135.7,103.2,Away,0
2022,68,LAL,Lakers,2022-03-14,TOR,103,114,Raptors,101.6,112.5,101.3,Home,0
2022,69,LAL,Lakers,2022-03-16,MIN,104,124,Timberwolves,104.4,124.5,99.6,Away,0
2022,70,LAL,Lakers,2022-03-18,TOR,128,123,Raptors,127.6,122.6,90.9,Away,1
2022,71,LAL,Lakers,2022-03-19,WAS,119,127,Wizards,123.3,131.6,96.5,Away,0
2022,72,LAL,Lakers,2022-03-21,CLE,131,120,Cavaliers,134.3,123.0,97.6,Away,1
2022,73,LAL,Lakers,2022-03-23,PHI,121,126,76ers,118.9,123.8,101.8,Home,0
2022,74,LAL,Lakers,2022-03-27,NOP,108,116,Pelicans,115.3,123.8,93.7,Away,0
2022,75,LAL,Lakers,2022-03-29,DAL,110,128,Mavericks,119.5,139.1,92.0,Away,0
2022,76,LAL,Lakers,2022-03-31,UTA,109,122,Jazz,113.3,126.9,96.2,Away,0
2022,77,LAL,Lakers,2022-04-01,NOP,111,114,Pelicans,110.7,113.7,100.3,Home,0
2022,78,LAL,Lakers,2022-04-03,DEN,118,129,Nuggets,115.1,125.8,102.6,Home,0
2022,79,LAL,Lakers,2022-04-05,PHO,110,121,Suns,102.7,113.0,107.1,Away,0
2022,80,LAL,Lakers,2022-04-07,GSW,112,128,Warriors,105.2,120.2,106.5,Away,0
2022,81,LAL,Lakers,2022-04-08,OKC,120,101,Thunder,120.6,101.5,99.5,Home,1
2022,82,LAL,Lakers,2022-04-10,DEN,146,141,Nuggets,128.7,124.3,102.7,Away,1
2022,1,MEM,Grizzlies,2021-10-20,CLE,132,121,Cavaliers,130.6,119.7,101.1,Home,1
2022,2,MEM,Grizzlies,2021-10-23,LAC,120,114,Clippers,125.6,119.3,95.6,Away,1
2022,3,MEM,Grizzlies,2021-10-24,LAL,118,121,Lakers,117.4,120.4,100.5,Away,0
2022,4,MEM,Grizzlies,2021-10-27,POR,96,116,Trail Blazers,98.7,119.2,97.3,Away,0
2022,5,MEM,Grizzlies,2021-10-28,GSW,104,101,Warriors,96.2,93.4,97.9,Away,1
2022,6,MEM,Grizzlies,2021-10-30,MIA,103,129,Heat,103.0,129.0,100.0,Home,0
2022,7,MEM,Grizzlies,2021-11-01,DEN,106,97,Nuggets,107.3,98.2,98.8,Home,1
2022,8,MEM,Grizzlies,2021-11-03,DEN,108,106,Nuggets,114.6,112.5,94.2,Home,1
2022,9,MEM,Grizzlies,2021-11-05,WAS,87,115,Wizards,87.1,115.1,99.9,Away,0
2022,10,MEM,Grizzlies,2021-11-08,MIN,125,118,Timberwolves,124.6,117.7,90.8,Home,1
2022,11,MEM,Grizzlies,2021-11-10,CHO,108,118,Hornets,101.3,110.7,106.6,Home,0
2022,12,MEM,Grizzlies,2021-11-12,PHO,94,119,Suns,90.2,114.1,104.3,Home,0
2022,13,MEM,Grizzlies,2021-11-13,NOP,101,112,Pelicans,111.9,124.1,90.3,Away,0
2022,14,MEM,Grizzlies,2021-11-15,HOU,136,102,Rockets,128.2,96.2,106.1,Home,1
2022,15,MEM,Grizzlies,2021-11-18,LAC,120,108,Clippers,124.6,112.2,96.3,Home,1
2022,16,MEM,Grizzlies,2021-11-20,MIN,95,138,Timberwolves,98.6,143.2,96.4,Away,0
2022,17,MEM,Grizzlies,2021-11-22,UTA,119,118,Jazz,121.9,120.9,97.6,Away,1
2022,18,MEM,Grizzlies,2021-11-24,TOR,113,126,Raptors,120.5,134.3,93.8,Home,0
2022,19,MEM,Grizzlies,2021-11-26,ATL,100,132,Hawks,100.4,132.5,99.6,Home,0
2022,20,MEM,Grizzlies,2021-11-28,SAC,128,101,Kings,120.5,95.1,106.2,Home,1
2022,21,MEM,Grizzlies,2021-11-30,TOR,98,91,Raptors,99.9,92.8,98.1,Away,1
2022,22,MEM,Grizzlies,2021-12-02,OKC,152,79,Thunder,159.3,82.8,95.4,Home,1
2022,23,MEM,Grizzlies,2021-12-04,DAL,97,90,Mavericks,100.6,93.3,96.5,Away,1
2022,24,MEM,Grizzlies,2021-12-06,MIA,105,90,Heat,107.8,92.4,97.4,Away,1
2022,25,MEM,Grizzlies,2021-12-08,DAL,96,104,Mavericks,100.1,108.5,95.9,Home,0
2022,26,MEM,Grizzlies,2021-12-09,LAL,108,95,Lakers,110.3,97.0,97.9,Home,1
2022,27,MEM,Grizzlies,2021-12-11,HOU,113,106,Rockets,120.6,113.1,93.7,Home,1
2022,28,MEM,Grizzlies,2021-12-13,PHI,126,91,76ers,128.6,92.9,98.0,Home,1
2022,29,MEM,Grizzlies,2021-12-15,POR,113,103,Trail Blazers,114.2,104.1,98.9,Away,1
2022,30,MEM,Grizzlies,2021-12-17,SAC,124,105,Kings,118.4,100.3,104.7,Away,1
2022,31,MEM,Grizzlies,2021-12-19,POR,100,105,Trail Blazers,104.7,110.0,95.5,Home,0
2022,32,MEM,Grizzlies,2021-12-20,OKC,99,102,Thunder,100.9,104.0,98.1,Home,0
2022,33,MEM,Grizzlies,2021-12-23,GSW,104,113,Warriors,108.1,117.4,96.3,Away,0
2022,34,MEM,Grizzlies,2021-12-26,SAC,127,102,Kings,127.1,102.1,99.9,Away,1
2022,35,MEM,Grizzlies,2021-12-27,PHO,114,113,Suns,117.5,116.4,97.0,Away,1
2022,36,MEM,Grizzlies,2021-12-29,LAL,104,99,Lakers,109.0,103.8,95.4,Home,1
2022,37,MEM,Grizzlies,2021-12-31,SAS,118,105,Spurs,118.5,105.4,99.6,Home,1
2022,38,MEM,Grizzlies,2022-01-03,BRK,118,104,Nets,123.7,109.0,95.4,Away,1
2022,39,MEM,Grizzlies,2022-01-04,CLE,110,106,Cavaliers,116.1,111.9,94.8,Away,1
2022,40,MEM,Grizzlies,2022-01-06,DET,118,88,Pistons,115.0,85.8,102.6,Home,1
2022,41,MEM,Grizzlies,2022-01-08,LAC,123,108,Clippers,120.4,105.7,102.2,Away,1
2022,42,MEM,Grizzlies,2022-01-09,LAL,127,119,Lakers,126.5,118.5,100.4,Away,1
2022,43,MEM,Grizzlies,2022-01-11,GSW,116,108,Warriors,110.3,102.7,105.2,Home,1
2022,44,MEM,Grizzlies,2022-01-13,MIN,116,108,Timberwolves,113.2,105.4,102.4,Home,1
2022,45,MEM,Grizzlies,2022-01-14,DAL,85,112,Mavericks,85.8,113.1,99.0,Home,0
2022,46,MEM,Grizzlies,2022-01-17,CHI,119,106,Bulls,112.6,100.3,105.7,Home,1
2022,47,MEM,Grizzlies,2022-01-19,MIL,114,126,Bucks,107.7,119.0,105.8,Away,0
2022,48,MEM,Grizzlies,2022-01-21,DEN,122,118,Nuggets,121.3,117.3,100.6,Away,1
2022,49,MEM,Grizzlies,2022-01-23,DAL,91,104,Mavericks,97.0,110.9,93.8,Away,0
2022,50,MEM,Grizzlies,2022-01-26,SAS,118,110,Spurs,119.6,111.5,98.7,Away,1
2022,51,MEM,Grizzlies,2022-01-28,UTA,119,109,Jazz,122.4,112.2,97.2,Home,1
2022,52,MEM,Grizzlies,2022-01-29,WAS,115,95,Wizards,123.4,101.9,93.2,Home,1
2022,53,MEM,Grizzlies,2022-01-31,PHI,119,122,76ers,108.0,110.8,99.8,Away,0
2022,54,MEM,Grizzlies,2022-02-02,NYK,120,108,Knicks,119.5,107.6,100.4,Away,1
2022,55,MEM,Grizzlies,2022-02-05,ORL,135,115,Magic,130.9,111.5,103.1,Away,1
2022,56,MEM,Grizzlies,2022-02-08,LAC,135,109,Clippers,130.9,105.7,103.2,Home,1
2022,57,MEM,Grizzlies,2022-02-10,DET,132,107,Pistons,130.7,105.9,101.0,Away,1
2022,58,MEM,Grizzlies,2022-02-12,CHO,125,118,Hornets,115.2,108.7,108.5,Away,1
2022,59,MEM,Grizzlies,2022-02-15,NOP,121,109,Pelicans,125.1,112.7,96.7,Away,1
2022,60,MEM,Grizzlies,2022-02-16,POR,119,123,Trail Blazers,122.8,126.9,96.9,Home,0
2022,61,MEM,Grizzlies,2022-02-24,MIN,114,119,Timberwolves,114.0,119.0,100.0,Away,0
2022,62,MEM,Grizzlies,2022-02-26,CHI,116,110,Bulls,111.0,105.2,104.5,Away,1
2022,63,MEM,Grizzlies,2022-02-28,SAS,118,105,Spurs,118.1,105.1,99.9,Home,1
2022,64,MEM,Grizzlies,2022-03-03,BOS,107,120,Celtics,116.2,130.3,92.1,Away,0
2022,65,MEM,Grizzlies,2022-03-05,ORL,124,96,Magic,120.0,92.9,103.4,Home,1
2022,66,MEM,Grizzlies,2022-03-06,HOU,112,123,Rockets,107.2,117.7,104.5,Away,0
2022,67,MEM,Grizzlies,2022-03-08,NOP,132,111,Pelicans,129.2,108.6,102.2,Home,1
2022,68,MEM,Grizzlies,2022-03-11,NYK,118,114,Knicks,112.7,108.9,104.7,Home,1
2022,69,MEM,Grizzlies,2022-03-13,OKC,125,118,Thunder,123.4,116.5,101.3,Away,1
2022,70,MEM,Grizzlies,2022-03-15,IND,135,102,Pacers,129.5,97.9,104.2,Away,1
2022,71,MEM,Grizzlies,2022-03-18,ATL,105,120,Hawks,107.4,122.7,97.8,Away,0
2022,72,MEM,Grizzlies,2022-03-20,HOU,122,98,Rockets,113.4,91.1,107.5,Away,1
2022,73,MEM,Grizzlies,2022-03-23,BRK,132,120,Nets,131.2,119.2,100.6,Home,1
2022,74,MEM,Grizzlies,2022-03-24,IND,133,103,Pacers,135.7,105.1,98.0,Home,1
2022,75,MEM,Grizzlies,2022-03-26,MIL,127,102,Bucks,126.6,101.7,100.3,Home,1
2022,76,MEM,Grizzlies,2022-03-28,GSW,123,95,Warriors,121.3,93.7,101.4,Home,1
2022,77,MEM,Grizzlies,2022-03-30,SAS,112,111,Spurs,119.4,118.3,93.8,Away,1
2022,78,MEM,Grizzlies,2022-04-01,PHO,122,114,Suns,114.3,106.8,106.7,Home,1
2022,79,MEM,Grizzlies,2022-04-05,UTA,115,121,Jazz,100.9,106.2,103.2,Away,0
2022,80,MEM,Grizzlies,2022-04-07,DEN,109,122,Nuggets,111.9,125.3,97.4,Away,0
2022,81,MEM,Grizzlies,2022-04-09,NOP,141,114,Pelicans,133.2,107.7,105.8,Home,1
2022,82,MEM,Grizzlies,2022-04-10,BOS,110,139,Celtics,107.8,136.2,102.1,Home,0
2022,1,MIA,Heat,2021-10-21,MIL,137,95,Bucks,128.9,89.4,106.3,Home,1
2022,2,MIA,Heat,2021-10-23,IND,91,102,Pacers,85.3,95.7,96.6,Away,0
2022,3,MIA,Heat,2021-10-25,ORL,107,90,Magic,112.2,94.4,95.4,Home,1
2022,4,MIA,Heat,2021-10-27,BRK,106,93,Nets,104.8,92.0,101.1,Away,1
2022,5,MIA,Heat,2021-10-29,CHO,114,99,Hornets,117.5,102.0,97.0,Home,1
2022,6,MIA,Heat,2021-10-30,MEM,129,103,Grizzlies,129.0,103.0,100.0,Away,1
2022,7,MIA,Heat,2021-11-02,DAL,125,110,Mavericks,135.3,119.1,92.4,Away,1
2022,8,MIA,Heat,2021-11-04,BOS,78,95,Celtics,86.5,105.3,90.2,Home,0
2022,9,MIA,Heat,2021-11-06,UTA,118,115,Jazz,131.4,128.1,89.8,Home,1
2022,10,MIA,Heat,2021-11-08,DEN,96,113,Nuggets,101.6,119.6,94.5,Away,0
2022,11,MIA,Heat,2021-11-10,LAL,117,120,Lakers,105.5,108.2,100.5,Away,0
2022,12,MIA,Heat,2021-11-11,LAC,109,112,Clippers,110.7,113.7,98.5,Away,0
2022,13,MIA,Heat,2021-11-13,UTA,111,105,Jazz,115.4,109.1,96.2,Away,1
2022,14,MIA,Heat,2021-11-15,OKC,103,90,Thunder,107.5,94.0,95.8,Away,1
2022,15,MIA,Heat,2021-11-17,NOP,113,98,Pelicans,124.3,107.8,90.9,Home,1
2022,16,MIA,Heat,2021-11-18,WAS,112,97,Wizards,122.8,106.4,91.2,Home,1
2022,17,MIA,Heat,2021-11-20,WAS,100,103,Wizards,111.0,114.3,90.1,Away,0
2022,18,MIA,Heat,2021-11-23,DET,100,92,Pistons,109.0,100.3,91.8,Away,1
2022,19,MIA,Heat,2021-11-24,MIN,101,113,Timberwolves,99.8,111.7,101.2,Away,0
2022,20,MIA,Heat,2021-11-27,CHI,107,104,Bulls,110.6,107.5,96.8,Away,1
2022,21,MIA,Heat,2021-11-29,DEN,111,120,Nuggets,122.3,132.2,90.8,Home,0
2022,22,MIA,Heat,2021-12-01,CLE,85,111,Cavaliers,94.4,123.3,90.0,Home,0
2022,23,MIA,Heat,2021-12-03,IND,113,104,Pacers,125.5,115.5,90.1,Away,1
2022,24,MIA,Heat,2021-12-04,MIL,102,124,Bucks,104.6,127.2,97.5,Away,0
2022,25,MIA,Heat,2021-12-06,MEM,90,105,Grizzlies,92.4,107.8,97.4,Home,0
2022,26,MIA,Heat,2021-12-08,MIL,113,104,Bucks,115.5,106.3,97.9,Home,1
2022,27,MIA,Heat,2021-12-11,CHI,118,92,Bulls,127.2,99.2,92.7,Home,1
2022,28,MIA,Heat,2021-12-13,CLE,94,105,Cavaliers,104.6,116.8,89.9,Away,0
2022,29,MIA,Heat,2021-12-15,PHI,101,96,76ers,110.7,105.3,91.2,Away,1
2022,30,MIA,Heat,2021-12-17,ORL,115,105,Magic,125.8,114.9,91.4,Away,1
2022,31,MIA,Heat,2021-12-19,DET,90,100,Pistons,97.2,108.0,92.6,Away,0
2022,32,MIA,Heat,2021-12-21,IND,125,96,Pacers,132.0,101.4,94.7,Home,1
2022,33,MIA,Heat,2021-12-23,DET,115,112,Pistons,114.3,111.3,100.7,Home,1
2022,34,MIA,Heat,2021-12-26,ORL,93,83,Magic,105.5,94.1,88.2,Home,1
2022,35,MIA,Heat,2021-12-28,WAS,119,112,Wizards,127.8,120.2,93.1,Home,1
2022,36,MIA,Heat,2021-12-31,HOU,120,110,Rockets,120.3,110.2,99.8,Away,1
2022,37,MIA,Heat,2022-01-02,SAC,113,115,Kings,116.9,118.9,96.7,Away,0
2022,38,MIA,Heat,2022-01-03,GSW,108,115,Warriors,106.0,112.9,101.9,Away,0
2022,39,MIA,Heat,2022-01-05,POR,115,109,Trail Blazers,129.8,123.0,88.6,Away,1
2022,40,MIA,Heat,2022-01-08,PHO,123,100,Suns,127.1,103.4,96.8,Away,1
2022,41,MIA,Heat,2022-01-12,ATL,115,91,Hawks,117.4,92.9,98.0,Away,1
2022,42,MIA,Heat,2022-01-14,ATL,124,118,Hawks,131.1,124.8,94.6,Home,1
2022,43,MIA,Heat,2022-01-15,PHI,98,109,76ers,103.3,114.9,94.9,Home,0
2022,44,MIA,Heat,2022-01-17,TOR,104,99,Raptors,115.3,109.8,90.2,Home,1
2022,45,MIA,Heat,2022-01-19,POR,104,92,Trail Blazers,111.9,99.0,92.9,Home,1
2022,46,MIA,Heat,2022-01-21,ATL,108,110,Hawks,120.7,123.0,89.4,Away,0
2022,47,MIA,Heat,2022-01-23,LAL,113,107,Lakers,114.8,108.7,98.4,Home,1
2022,48,MIA,Heat,2022-01-26,NYK,110,96,Knicks,120.8,105.4,91.1,Home,1
2022,49,MIA,Heat,2022-01-28,LAC,121,114,Clippers,117.0,110.2,103.5,Home,1
2022,50,MIA,Heat,2022-01-29,TOR,120,124,Raptors,102.2,105.6,89.5,Home,0
2022,51,MIA,Heat,2022-01-31,BOS,92,122,Celtics,96.4,127.9,95.4,Away,0
2022,52,MIA,Heat,2022-02-01,TOR,106,110,Raptors,114.8,119.1,92.3,Away,0
2022,53,MIA,Heat,2022-02-03,SAS,112,95,Spurs,115.7,98.1,96.8,Away,1
2022,54,MIA,Heat,2022-02-05,CHO,104,86,Hornets,106.5,88.1,97.6,Away,1
2022,55,MIA,Heat,2022-02-07,WAS,121,100,Wizards,125.1,103.4,96.7,Away,1
2022,56,MIA,Heat,2022-02-10,NOP,112,97,Pelicans,120.2,104.1,93.1,Away,1
2022,57,MIA,Heat,2022-02-12,BRK,115,111,Nets,116.0,111.9,99.2,Home,1
2022,58,MIA,Heat,2022-02-15,DAL,99,107,Mavericks,114.6,123.8,86.4,Home,0
2022,59,MIA,Heat,2022-02-17,CHO,111,107,Hornets,103.3,99.6,88.9,Away,1
2022,60,MIA,Heat,2022-02-25,NYK,115,100,Knicks,113.4,98.6,101.4,Away,1
2022,61,MIA,Heat,2022-02-26,SAS,133,129,Spurs,126.7,122.9,105.0,Home,1
2022,62,MIA,Heat,2022-02-28,CHI,112,99,Bulls,115.8,102.4,96.7,Home,1
2022,63,MIA,Heat,2022-03-02,MIL,119,120,Bucks,116.9,117.9,101.8,Away,0
2022,64,MIA,Heat,2022-03-03,BRK,113,107,Nets,118.9,112.6,95.0,Away,1
2022,65,MIA,Heat,2022-03-05,PHI,99,82,76ers,117.1,97.0,84.6,Home,1
2022,66,MIA,Heat,2022-03-07,HOU,123,106,Rockets,127.9,110.2,96.2,Home,1
2022,67,MIA,Heat,2022-03-09,PHO,90,111,Suns,90.3,111.3,99.7,Home,0
2022,68,MIA,Heat,2022-03-11,CLE,117,105,Cavaliers,119.4,107.2,98.0,Home,1
2022,69,MIA,Heat,2022-03-12,MIN,104,113,Timberwolves,100.4,109.1,103.6,Home,0
2022,70,MIA,Heat,2022-03-15,DET,105,98,Pistons,113.6,106.0,92.5,Home,1
2022,71,MIA,Heat,2022-03-18,OKC,120,108,Thunder,129.4,116.5,92.7,Home,1
2022,72,MIA,Heat,2022-03-21,PHI,106,113,76ers,113.8,121.3,93.2,Away,0
2022,73,MIA,Heat,2022-03-23,GSW,104,118,Warriors,113.1,128.4,91.9,Home,0
2022,74,MIA,Heat,2022-03-25,NYK,103,111,Knicks,120.4,129.7,85.6,Home,0
2022,75,MIA,Heat,2022-03-26,BRK,95,110,Nets,98.3,113.8,96.7,Home,0
2022,76,MIA,Heat,2022-03-28,SAC,123,100,Kings,127.9,104.0,96.1,Home,1
2022,77,MIA,Heat,2022-03-30,BOS,106,98,Celtics,105.2,97.3,100.8,Away,1
2022,78,MIA,Heat,2022-04-02,CHI,127,109,Bulls,136.6,117.2,93.0,Away,1
2022,79,MIA,Heat,2022-04-03,TOR,114,109,Raptors,117.8,112.6,96.8,Away,1
2022,80,MIA,Heat,2022-04-05,CHO,144,115,Hornets,145.7,116.3,98.8,Home,1
2022,81,MIA,Heat,2022-04-08,ATL,113,109,Hawks,118.6,114.4,95.3,Home,1
2022,82,MIA,Heat,2022-04-10,ORL,111,125,Magic,112.7,126.9,98.5,Away,0
2022,1,MIL,Bucks,2021-10-19,BRK,127,104,Nets,124.7,102.1,101.8,Home,1
2022,2,MIL,Bucks,2021-10-21,MIA,95,137,Heat,89.4,128.9,106.3,Away,0
2022,3,MIL,Bucks,2021-10-23,SAS,121,111,Spurs,117.9,108.2,102.6,Away,1
2022,4,MIL,Bucks,2021-10-25,IND,119,109,Pacers,116.3,106.5,102.3,Away,1
2022,5,MIL,Bucks,2021-10-27,MIN,108,113,Timberwolves,108.9,113.9,99.2,Home,0
2022,6,MIL,Bucks,2021-10-30,SAS,93,102,Spurs,89.3,97.9,104.2,Home,0
2022,7,MIL,Bucks,2021-10-31,UTA,95,107,Jazz,104.7,117.9,90.7,Home,0
2022,8,MIL,Bucks,2021-11-02,DET,117,89,Pistons,117.5,89.4,99.6,Away,1
2022,9,MIL,Bucks,2021-11-05,NYK,98,113,Knicks,100.9,116.3,97.1,Home,0
2022,10,MIL,Bucks,2021-11-07,WAS,94,101,Wizards,96.1,103.2,97.9,Away,0
2022,11,MIL,Bucks,2021-11-09,PHI,118,109,76ers,120.6,111.4,97.8,Away,1
2022,12,MIL,Bucks,2021-11-10,NYK,112,100,Knicks,122.0,108.9,91.8,Away,1
2022,13,MIL,Bucks,2021-11-12,BOS,113,122,Celtics,113.6,122.6,90.1,Away,0
2022,14,MIL,Bucks,2021-11-14,ATL,100,120,Hawks,104.7,125.6,95.6,Away,0
2022,15,MIL,Bucks,2021-11-17,LAL,109,102,Lakers,107.2,100.3,101.7,Home,1
2022,16,MIL,Bucks,2021-11-19,OKC,96,89,Thunder,97.0,90.0,98.9,Home,1
2022,17,MIL,Bucks,2021-11-20,ORL,117,108,Magic,113.9,105.1,102.7,Home,1
2022,18,MIL,Bucks,2021-11-22,ORL,123,92,Magic,123.8,92.6,99.4,Home,1
2022,19,MIL,Bucks,2021-11-24,DET,114,93,Pistons,115.1,93.9,99.0,Home,1
2022,20,MIL,Bucks,2021-11-26,DEN,120,109,Nuggets,126.4,114.8,94.9,Away,1
2022,21,MIL,Bucks,2021-11-28,IND,118,100,Pacers,120.2,101.9,98.1,Away,1
2022,22,MIL,Bucks,2021-12-01,CHO,127,125,Hornets,118.6,116.7,107.1,Home,1
2022,23,MIL,Bucks,2021-12-02,TOR,93,97,Raptors,104.6,109.0,89.0,Away,0
2022,24,MIL,Bucks,2021-12-04,MIA,124,102,Heat,127.2,104.6,97.5,Home,1
2022,25,MIL,Bucks,2021-12-06,CLE,112,104,Cavaliers,111.5,103.6,100.4,Home,1
2022,26,MIL,Bucks,2021-12-08,MIA,104,113,Heat,106.3,115.5,97.9,Away,0
2022,27,MIL,Bucks,2021-12-10,HOU,123,114,Rockets,124.8,115.7,98.5,Away,1
2022,28,MIL,Bucks,2021-12-12,NYK,112,97,Knicks,118.5,102.6,94.5,Away,1
2022,29,MIL,Bucks,2021-12-13,BOS,103,117,Celtics,108.4,123.2,95.0,Away,0
2022,30,MIL,Bucks,2021-12-15,IND,114,99,Pacers,123.3,107.1,92.5,Home,1
2022,31,MIL,Bucks,2021-12-17,NOP,112,116,Pelicans,104.7,108.4,96.9,Away,0
2022,32,MIL,Bucks,2021-12-18,CLE,90,119,Cavaliers,93.2,123.2,96.6,Home,0
2022,33,MIL,Bucks,2021-12-22,HOU,126,106,Rockets,126.9,106.7,99.3,Home,1
2022,34,MIL,Bucks,2021-12-23,DAL,102,95,Mavericks,107.0,99.7,95.3,Away,1
2022,35,MIL,Bucks,2021-12-25,BOS,117,113,Celtics,118.4,114.3,98.9,Home,1
2022,36,MIL,Bucks,2021-12-28,ORL,127,110,Magic,129.5,112.2,98.0,Away,1
2022,37,MIL,Bucks,2021-12-30,ORL,136,118,Magic,134.3,116.5,101.3,Away,1
2022,38,MIL,Bucks,2022-01-01,NOP,136,113,Pelicans,126.4,105.1,107.6,Home,1
2022,39,MIL,Bucks,2022-01-03,DET,106,115,Pistons,108.4,117.6,97.8,Home,0
2022,40,MIL,Bucks,2022-01-05,TOR,111,117,Raptors,108.9,114.7,102.0,Home,0
2022,41,MIL,Bucks,2022-01-07,BRK,121,109,Nets,125.4,112.9,96.5,Away,1
2022,42,MIL,Bucks,2022-01-08,CHO,106,114,Hornets,106.0,114.0,100.0,Away,0
2022,43,MIL,Bucks,2022-01-10,CHO,99,103,Hornets,97.3,101.2,101.7,Away,0
2022,44,MIL,Bucks,2022-01-13,GSW,118,99,Warriors,112.2,94.1,105.2,Home,1
2022,45,MIL,Bucks,2022-01-15,TOR,96,103,Raptors,102.5,109.9,93.7,Home,0
2022,46,MIL,Bucks,2022-01-17,ATL,114,121,Hawks,114.0,121.0,100.0,Away,0
2022,47,MIL,Bucks,2022-01-19,MEM,126,114,Grizzlies,119.0,107.7,105.8,Home,1
2022,48,MIL,Bucks,2022-01-21,CHI,94,90,Bulls,98.5,94.3,95.4,Home,1
2022,49,MIL,Bucks,2022-01-22,SAC,133,127,Kings,131.9,125.9,100.9,Home,1
2022,50,MIL,Bucks,2022-01-26,CLE,99,115,Cavaliers,106.2,123.3,93.2,Away,0
2022,51,MIL,Bucks,2022-01-28,NYK,123,108,Knicks,123.8,108.7,99.4,Home,1
2022,52,MIL,Bucks,2022-01-30,DEN,100,136,Nuggets,105.6,143.6,94.7,Home,0
2022,53,MIL,Bucks,2022-02-01,WAS,112,98,Wizards,118.5,103.7,94.5,Home,1
2022,54,MIL,Bucks,2022-02-05,POR,137,108,Trail Blazers,138.0,108.8,99.3,Away,1
2022,55,MIL,Bucks,2022-02-06,LAC,137,113,Clippers,135.3,111.6,101.3,Away,1
2022,56,MIL,Bucks,2022-02-08,LAL,131,116,Lakers,129.2,114.4,101.4,Away,1
2022,57,MIL,Bucks,2022-02-10,PHO,107,131,Suns,107.6,131.7,99.4,Away,0
2022,58,MIL,Bucks,2022-02-14,POR,107,122,Trail Blazers,102.5,116.9,104.4,Home,0
2022,59,MIL,Bucks,2022-02-15,IND,128,119,Pacers,125.4,116.6,102.1,Home,1
2022,60,MIL,Bucks,2022-02-17,PHI,120,123,76ers,120.1,123.1,99.9,Home,0
2022,61,MIL,Bucks,2022-02-26,BRK,123,126,Nets,121.6,124.5,101.2,Home,0
2022,62,MIL,Bucks,2022-02-28,CHO,130,106,Hornets,128.0,104.4,101.6,Home,1
2022,63,MIL,Bucks,2022-03-02,MIA,120,119,Heat,117.9,116.9,101.8,Home,1
2022,64,MIL,Bucks,2022-03-04,CHI,118,112,Bulls,114.3,108.5,103.2,Away,1
2022,65,MIL,Bucks,2022-03-06,PHO,132,122,Suns,134.0,123.9,98.5,Home,1
2022,66,MIL,Bucks,2022-03-08,OKC,142,115,Thunder,138.8,112.4,102.3,Away,1
2022,67,MIL,Bucks,2022-03-09,ATL,124,115,Hawks,126.2,117.1,98.2,Home,1
2022,68,MIL,Bucks,2022-03-12,GSW,109,122,Warriors,114.3,127.9,95.4,Away,0
2022,69,MIL,Bucks,2022-03-14,UTA,117,111,Jazz,116.1,110.2,100.8,Away,1
2022,70,MIL,Bucks,2022-03-16,SAC,135,126,Kings,126.5,118.1,106.7,Away,1
2022,71,MIL,Bucks,2022-03-19,MIN,119,138,Timberwolves,115.3,133.7,103.2,Away,0
2022,72,MIL,Bucks,2022-03-22,CHI,126,98,Bulls,127.5,99.2,98.8,Home,1
2022,73,MIL,Bucks,2022-03-24,WAS,114,102,Wizards,119.3,106.7,95.6,Home,1
2022,74,MIL,Bucks,2022-03-26,MEM,102,127,Grizzlies,101.7,126.6,100.3,Away,0
2022,75,MIL,Bucks,2022-03-29,PHI,118,116,76ers,120.3,118.3,98.1,Away,1
2022,76,MIL,Bucks,2022-03-31,BRK,120,119,Nets,106.1,105.2,102.5,Away,1
2022,77,MIL,Bucks,2022-04-01,LAC,119,153,Clippers,117.5,151.1,101.3,Home,0
2022,78,MIL,Bucks,2022-04-03,DAL,112,118,Mavericks,115.0,121.1,97.4,Home,0
2022,79,MIL,Bucks,2022-04-05,CHI,127,106,Bulls,124.7,104.1,101.9,Away,1
2022,80,MIL,Bucks,2022-04-07,BOS,127,121,Celtics,124.7,118.8,101.8,Home,1
2022,81,MIL,Bucks,2022-04-08,DET,131,101,Pistons,128.2,98.8,102.2,Away,1
2022,82,MIL,Bucks,2022-04-10,CLE,115,133,Cavaliers,112.9,130.5,101.9,Away,0
2022,1,MIN,Timberwolves,2021-10-20,HOU,124,106,Rockets,118.3,101.1,104.8,Home,1
